"chr","start","end","width","nCpGs","minFDR","Stouffer","maxdiff","meandiff","overlapping_genes"
"chr11",33700168,33701340,1173,9,8.5366315190298e-09,0.000436437490870995,0.00861307696829172,0.00249836894901657,"C11orf91, AL049629.2"
"chr10",49678832,49679888,1057,14,8.64195805350104e-09,1.54652942976319e-07,0.00678926760629695,0.00387052224561345,"C10orf53"
"chr6",168625216,168626538,1323,10,8.93172763472973e-09,8.53553714393988e-07,-0.00797199824481428,-0.00425440890927909,"SMOC2"
"chr2",182426835,182428329,1495,8,9.00103975385227e-09,1.57643428768306e-08,-0.00741817367553403,-0.00540435805023466,"PDE1A"
"chr15",78064657,78067129,2473,7,9.01781031682532e-09,2.36181645932951e-08,-0.0115949684188968,-0.00636876539764094,"TBC1D2B"
"chr15",67063972,67065023,1052,6,9.19052459348537e-09,2.19642423217817e-07,-0.00916402973014076,-0.00657871533759364,"SMAD3, AC087482.1"
"chr11",32433202,32436332,3131,30,9.65524742277849e-09,1.92184583936249e-07,0.00796544403284248,0.00294715625979934,"WT1-AS, AL049692.6, AL049692.1, WT1"
"chr5",141968637,141969538,902,15,1.00996605235443e-08,1.42276924289132e-05,0.0082581750359997,0.00193706460803243,"RNF14, PCDH12"
"chr7",122303651,122305137,1487,16,1.02588442242538e-08,0.000457087594248203,0.00657215771306305,0.00262742220979671,"FEZF1-AS1, FEZF1"
"chr11",64971781,64972380,600,14,1.03044676472092e-08,1.26416317245756e-08,0.00977484949766066,0.00634515346561683,"MAJIN"
"chr10",101130281,101132122,1842,16,1.1155462225558e-08,1.72626228310135e-08,0.0072988504652688,0.00190259649363427,"TLX1, TLX1NB"
"chr10",82941950,82943206,1257,6,1.18462969340932e-08,0.000120392653244446,-0.00936945587649645,-0.00491715448363495,"NRG3"
"chr6",104940278,104941669,1392,8,1.22574926626714e-08,4.49460866651056e-06,0.0107992531540054,0.00538443837621713,"LIN28B, LIN28B-AS1"
"chr16",3793231,3793431,201,5,1.23128817778471e-08,5.25910228827658e-07,-0.00875429014106412,-0.00668801310776836,"CREBBP"
"chr21",17793436,17794359,924,5,1.26881151399504e-08,1.15211182882998e-05,-0.010838556996395,-0.00593171830425443,"AL109761.1, C21orf91"
"chr2",172083997,172085491,1495,17,1.27631219445514e-08,0.00139523405187579,0.00432300785903006,0.00125322810643975,"DLX1"
"chr14",22838576,22839840,1265,5,1.31689502021261e-08,3.86432869927118e-07,-0.00837533947907772,-0.00622547320778061,"MMP14"
"chr17",1203259,1204166,908,6,1.32339613547931e-08,4.92247946237469e-08,0.00831255850568328,0.00507160161282906,"ABR"
"chr17",5498877,5500485,1609,9,1.33896862722424e-08,4.94983609592083e-05,0.00969611229060617,0.00458086299582041,"AC055839.2, NLRP1"
"chr2",239222102,239223326,1225,6,1.37153197351556e-08,5.10094943033081e-06,-0.00786741492694829,-0.00494763593488316,"HDAC4"
"chr6",163335818,163336016,199,4,1.37243580243079e-08,2.26414185177202e-07,-0.00884292591189203,-0.0080314348762461,""
"chr11",66290868,66292327,1460,9,1.38516911008681e-08,5.87284305506894e-07,0.00765859599437059,0.00338128701014162,"TMEM151A"
"chr11",1298780,1300724,1945,11,1.49825800616525e-08,0.00171168827794913,-0.0107018268611058,-0.00442445005718053,"TOLLIP"
"chr14",35402026,35403669,1644,10,1.5426452511805e-08,4.13528510597479e-09,-0.00921898299662273,-0.00561529208568341,"NFKBIA"
"chr7",73624529,73625482,954,11,1.63797450870002e-08,0.000122949565014211,0.00687040167188929,0.00268559424804973,"MLXIPL"
"chr2",11669555,11670557,1003,13,1.68444747314739e-08,0.00282820976097641,0.0111331978216943,0.00247092846998583,"NTSR2"
"chr4",83034071,83035098,1028,16,1.77232723877903e-08,0.0070885952272542,0.0107545977507951,0.00109634303638993,"COPS4"
"chr6",125917788,125920282,2495,10,1.77245810655001e-08,2.85461820505447e-09,-0.0101484930895606,-0.00617640831637004,"NCOA7"
"chr5",119353598,119356316,2719,24,1.78242095902936e-08,4.99577410454602e-07,-0.0066764218807845,-0.00192193470728478,"TNFAIP8"
"chr8",139702775,139703559,785,7,1.82992177002995e-08,3.05462438124473e-07,0.00715532858700149,0.00422774098744362,"KCNK9"
"chr11",124635297,124636370,1074,4,1.84261065800168e-08,2.13231366649726e-06,-0.00766368334519319,-0.00639176081928798,"TBRG1, SIAE"
"chr10",118594366,118596560,2195,17,2.24226206607724e-08,3.04070396958251e-06,0.0130799536233762,0.0030973631157034,"PRLHR"
"chr2",45010292,45012354,2063,9,2.244103536348e-08,5.87284305506894e-07,-0.00947533716937695,-0.00411593883251027,""
"chr14",61281135,61281856,722,11,2.27189218573383e-08,2.24906945675765e-05,-0.00853369386372213,-0.00480349608488118,"PRKCH, TMEM30B"
"chr5",134115018,134116497,1480,11,2.27955024071439e-08,1.23066942624494e-07,0.0072024952648317,0.0049559272973418,"TCF7"
"chr15",28098431,28100358,1928,13,2.32553492633991e-08,0.00332820467259313,0.0100817134643282,0.00431657070874909,"OCA2"
"chr10",132544526,132545855,1330,8,2.4780411427145e-08,1.08485011398817e-05,-0.0100867830974407,-0.00483754093205189,"INPP5A"
"chr16",66508221,66508676,456,3,2.50261443195669e-08,1.06017107414537e-06,-0.00846698951874558,-0.00767365953544493,"AC010542.3, TK2"
"chr2",239318424,239319523,1100,5,2.55923604145342e-08,6.40812661898607e-05,-0.0114815692119705,-0.00493227895711231,"HDAC4"
"chr19",32676546,32677285,740,6,2.57629318492014e-08,2.39284056892894e-06,0.00841408076142224,0.00629051355970081,"RGS9BP, ANKRD27"
"chr9",137278895,137281784,2890,11,2.64572755905992e-08,3.5612881242958e-08,0.00860849897512035,0.00511730149039012,"TOR4A"
"chr21",41361470,41362339,870,9,2.6549680268674e-08,4.51367626059521e-05,-0.00943705754197817,-0.00524736953371978,"MX2"
"chr13",49350886,49352178,1293,6,2.6765544564854e-08,7.66220881365993e-07,-0.00838313943989207,-0.00495655723624406,"CAB39L"
"chr17",9178553,9179617,1065,6,2.71646113990319e-08,3.79633572058572e-08,-0.00795976991247724,-0.00712746282392711,"NTN1, AC005695.1"
"chr5",137888524,137889820,1297,10,3.02460318824687e-08,4.60100717565803e-07,0.00931331980007571,0.00516396600619825,"PKD2L2, AC106791.1"
"chr21",35048967,35050503,1537,10,3.05756918655445e-08,0.000210397969967212,-0.00838396381480982,-0.00471238273293484,"RUNX1"
"chr5",1444737,1446328,1592,12,3.07693004810758e-08,0.00693559103702484,0.00632755089104455,0.00175155751663705,"SLC6A3"
"chr17",49230773,49231567,795,9,3.10966055941374e-08,0.000699349431546735,0.0080642317293396,0.00227046983236953,"FLJ40194, PHOSPHO1"
"chr13",33015648,33016992,1345,12,3.14883624118037e-08,0.00196028533156189,0.00865560045900758,0.00294878705400625,"KL"
"chr14",68359972,68360382,411,3,3.21681611032513e-08,1.75729101085844e-06,-0.00985910954819169,-0.00777356395466309,"RAD51B"
"chr11",43578482,43582022,3541,25,3.22288936919502e-08,5.44357837742509e-05,0.00537151018877824,0.00164508074282172,"AC068205.1, AC068205.2, MIR129-2"
"chr4",154490199,154490654,456,2,3.30446767073786e-08,0.000690923109040561,0.00876751192255408,0.00613140533053784,"DCHS2"
"chr2",174334531,174336116,1586,14,3.31231499717669e-08,0.000470235702694027,0.00884129118243912,0.0028348967074321,"SP9, AC018470.1"
"chr20",4220957,4222257,1301,5,3.35831496818095e-08,1.26251645282758e-06,0.0119645274080865,0.00665317397567193,"ADRA1D"
"chr11",615170,616879,1710,16,3.47460045200119e-08,7.61342449218752e-09,0.00369955955733354,-0.000537048947804,"IRF7, CDHR5"
"chr13",42991765,42993017,1253,16,3.52343418984108e-08,6.00510398799988e-08,-0.0101896034044308,-0.00618437070981919,"EPSTI1"
"chr10",110840448,110840545,98,2,3.84784624570121e-08,1.02443674758566e-05,-0.00952205547282237,-0.00867639534927654,""
"chr4",48482621,48484137,1517,14,4.00883907624577e-08,1.14020690229522e-07,0.00633173182338053,0.00293844472217692,"SLC10A4"
"chr1",71046802,71048106,1305,10,4.13028720479168e-08,1.81936911557396e-05,0.0088429721248426,0.00298674461172876,"PTGER3"
"chr1",37556229,37557393,1165,13,4.15932220269533e-08,1.37563986717076e-06,0.00719575028596215,0.00325052376960607,"AL034379.1, DNALI1"
"chr5",1881541,1883400,1860,12,4.29506031954143e-08,2.19590334330711e-05,0.00631010426534915,0.00210666565606009,"IRX4"
"chr10",49610253,49612985,2733,10,4.98549249903654e-08,1.40052948955377e-05,0.0121206571989405,0.00415496772841113,"CHAT, SLC18A3"
"chr4",13547011,13549134,2124,14,5.19983378207708e-08,7.42702800859819e-06,0.00842130637111661,0.0027238629078122,"LINC01096"
"chr19",38267821,38270863,3043,7,5.5095249793078e-08,3.71475936386176e-10,-0.00806399665214429,-0.00533208356574926,"SPINT2"
"chr5",38467605,38469015,1411,10,5.52465900227505e-08,1.95419551316681e-07,-0.00902939601265919,-0.00529443181869994,"AC010457.1"
"chr7",27129891,27131782,1892,26,5.90042383647276e-08,7.74589183600097e-07,0.00872220059549546,0.00393438474549779,"HOXA-AS2, HOXA-AS3, HOXA3, HOXA4, AC004080.6"
"chr1",109914738,109915561,824,5,6.70821391591871e-08,0.000787625890264862,-0.00874852936362418,-0.00484678242379782,"CSF1"
"chr13",112066613,112069163,2551,14,7.82147611486383e-08,4.34081932703649e-08,0.00638367284765976,0.00209369371167601,"SOX1-OT, SOX1"
"chr11",720454,722258,1805,7,7.83816043213326e-08,1.63525998155509e-07,0.00773552069428473,0.0059711232485307,"EPS8L2, AP006621.4"
"chr13",25468244,25469334,1091,8,7.85909703006452e-08,4.89953659085419e-06,0.00689170810976238,0.00344586908509183,"ATP8A2"
"chr1",201377021,201378422,1402,10,7.91804458914898e-08,7.03494043061755e-05,-0.00875647076573327,-0.00378415509288414,"TNNT2, AC119427.2"
"chr11",16739130,16739986,857,6,7.92031238768921e-08,0.000899122703833257,0.00759530319577683,0.00466650280562003,"C11orf58, SOX6"
"chr17",66675511,66676223,713,5,8.00383074834268e-08,9.72457554145478e-06,-0.00900047861536408,-0.00626466555641759,"PRKCA"
"chr14",77075700,77076849,1150,8,8.0645108304293e-08,9.90004847158067e-05,-0.00851911294590637,-0.00428354824592196,"AC007686.2, LINC02289"
"chr13",52848246,52849127,882,11,8.07150908224847e-08,7.00961845730636e-08,0.00565776188097094,0.0030058963220559,"PCDH8"
"chr8",121638477,121639922,1446,11,8.1332025834032e-08,0.000875287930507571,0.00556092769650968,0.0018369046490706,"HAS2-AS1, HAS2"
"chr3",58536333,58537922,1590,7,8.37654603817738e-08,1.84247747515386e-05,-0.00816982003532131,-0.00449555820682417,"ACOX2"
"chr11",31815762,31816448,687,7,8.44636744190864e-08,3.42718670086758e-05,0.00425394166633797,0.00305816225313414,"PAUPAR, AL035078.4, PAX6"
"chr11",61827236,61828022,787,11,8.57994556061879e-08,0.00175178922828311,0.0071443748744789,0.00224068666886686,"FADS2, FADS1"
"chr17",81566681,81567668,988,7,8.92377364285479e-08,9.36239202005598e-06,-0.00732879149754914,-0.00418955882991325,"NPLOC4"
"chr3",158105300,158107407,2108,16,9.17104724000409e-08,6.93502320480549e-07,0.00675030378423013,0.00327570748429515,"RSRC1, SHOX2"
"chr11",133366227,133366349,123,5,9.29894987797867e-08,3.95108573491219e-07,-0.00838865558158291,-0.00751433492624688,"OPCML"
"chr15",96351113,96352550,1438,7,9.33696459880805e-08,6.65068632070387e-08,-0.0104937122619579,-0.00715645376365784,""
"chr2",227870847,227871743,897,14,1.01432635774746e-07,0.000710324918511033,0.00771495755124925,0.00380075239006861,"DAW1"
"chr22",42644440,42645226,787,8,1.03078702607642e-07,7.32922888553533e-05,-0.00811925571125176,-0.00490082238140113,"CYB5R3"
"chr13",73060858,73062504,1647,4,1.04957933130136e-07,1.24328923306344e-07,-0.00886532567800815,-0.00726304714541251,"KLF5"
"chr10",133464626,133465643,1018,7,1.04985570199417e-07,9.17702951253891e-05,0.0101956694841638,0.00483684246634951,"SCART1"
"chr19",11243285,11243725,441,5,1.0862555870185e-07,9.45063644165604e-07,0.00838696101221109,0.00717448883539761,"DOCK6"
"chr1",236686173,236687061,889,9,1.13424116420577e-07,4.92760857606341e-06,0.00871387720895418,0.00407458324233705,"ACTN2"
"chr14",57865398,57866766,1369,13,1.1380230184369e-07,1.91538289388264e-07,0.00543908833959201,0.00215746740021128,"SLC35F4"
"chr1",227558410,227559767,1358,7,1.18128727437777e-07,0.0114510861642809,-0.00734106245995338,-0.00282585376473779,""
"chr2",218960039,218961810,1772,8,1.18396553530713e-07,7.46286097447722e-05,0.00856363997549572,0.00269878220207358,"CDK5R2, AC097468.2"
"chr4",4216400,4217182,783,7,1.19369009479461e-07,2.46970623311885e-06,-0.00749586727129216,-0.00511424034639251,"OTOP1"
"chr6",31945238,31946528,1291,13,1.22489794653479e-07,9.20213556687549e-06,-0.00869033205292603,-0.00461119923426767,"C2, AL645922.1, CFB"
"chr3",39807918,39809524,1607,16,1.23449036672163e-07,0.000420012737909068,0.00554130539663255,0.00207939787340443,"MYRIP"
"chr6",142087909,142089623,1715,19,1.31234582635976e-07,0.000700196554645167,0.0080022960722235,0.00174502807416087,"NMBR-AS1, NMBR"
"chr12",67927825,67928058,234,3,1.32491530918621e-07,3.24044665879717e-06,-0.00799466659697802,-0.00690341572592053,""
"chr7",105678990,105679949,960,9,1.38806010920821e-07,8.13716862094231e-06,-0.0101403987516332,-0.00646800041957133,"ATXN7L1"
"chr5",1886381,1887895,1515,17,1.41344434143378e-07,8.33362819111513e-05,0.00497197429454244,0.000920063784577659,"CTD-2194D22.4, IRX4"
"chr8",23706059,23707661,1603,18,1.46434385683844e-07,2.5630490802327e-05,0.00897214912978567,0.00298017080635825,"AC012574.1, NKX2-6"
"chr6",30206484,30208330,1847,14,1.47581304114139e-07,4.8458806173494e-08,-0.00757094834375785,-0.00471434610782428,"TRIM26"
"chr4",184217716,184218793,1078,6,1.48229415615266e-07,4.35274161965822e-06,-0.01009055525872,-0.00591488117238512,"ENPP6"
"chr11",66907033,66908824,1792,6,1.52936849263641e-07,0.000712129235171049,-0.00739306279568996,-0.00332944046575322,"PC"
"chr17",77184678,77186088,1411,6,1.60672385704792e-07,3.09079285707213e-06,-0.00665014494012322,-0.00419518829394962,"SEC14L1"
"chr13",38784640,38784756,117,4,1.60693620763956e-07,7.09580187416233e-07,-0.00813099800076657,-0.0075856416222302,"FREM2"
"chr7",1042756,1044274,1519,8,1.6208504733307e-07,6.15815761319624e-05,-0.0115026739503431,-0.0053168873574714,"AC073957.1, C7orf50"
"chr12",114443648,114444798,1151,6,1.6265390907731e-07,0.000288958574851905,0.00535266893577034,0.00222243922498719,""
"chr4",89894142,89895509,1368,8,1.69149152379614e-07,6.06607800605133e-07,-0.00798073033997808,-0.0050475761715396,"MMRN1"
"chr17",80981799,80982084,286,2,1.7085125348707e-07,0.000637737967607915,-0.0114501492279549,-0.00356022260235931,""
"chr2",227164162,227165208,1047,13,1.72872231634521e-07,2.46002978262083e-05,0.00600761670816231,0.00239251115847179,"COL4A3, COL4A4"
"chr13",100490492,100491003,512,4,1.73901176803891e-07,6.10201982001032e-07,-0.00966432817576786,-0.00701082193528504,"PCCA"
"chr10",126101219,126101768,550,2,1.73901176803891e-07,2.04102416424824e-05,-0.00854725625729497,-0.00761147106865106,"ADAM12"
"chr10",89476302,89478203,1902,6,1.75149979160397e-07,5.71539108131459e-08,-0.00875589403486634,-0.00647038857379034,"SLC16A12"
"chr8",71547884,71548655,772,6,1.76063787765819e-07,0.00112024779761167,-0.00745261015700075,-0.00337407758939722,"EYA1"
"chr12",57816878,57817454,577,5,1.83482289777079e-07,2.15499794853851e-06,-0.00990845682130704,-0.00737505687449808,"AVIL"
"chr9",114805476,114806495,1020,5,1.84500865956885e-07,3.74760433664217e-07,-0.0103359965893813,-0.00771865515069468,"TNFSF15"
"chr11",95153097,95153544,448,4,1.84842423403141e-07,1.39293239185047e-06,-0.00877271890698263,-0.0070301781935479,"AP000787.1"
"chr2",112836208,112837386,1179,8,1.97825926134792e-07,4.44608261752069e-05,-0.00794333249264502,-0.00320057136075361,"IL1B"
"chr18",34493498,34494460,963,6,2.04765710287794e-07,4.44608261752069e-05,0.00778767016334074,0.00246152722864016,"DTNA"
"chr6",46901691,46902697,1007,6,2.14646990780055e-07,0.000464849903100555,-0.00764961179122178,-0.00491598193093122,"ADGRF5"
"chr11",111435069,111435646,578,4,2.16032853837541e-07,1.25713250262456e-06,-0.0088401391898138,-0.00793318178812607,"POU2AF1"
"chr15",45645559,45646351,793,3,2.25915086852082e-07,7.70969635181591e-06,-0.00959126042170758,-0.00845393831935932,"AC090527.2, SQOR"
"chr19",35142354,35143652,1299,13,2.29827771014913e-07,4.8510989031195e-06,0.00639311267515682,0.00340338962418307,"FXYD1, AC020907.2, FXYD7, LGI4"
"chr8",56320042,56321315,1274,15,2.30569232644997e-07,3.72304561245559e-05,-0.00695641381622788,-0.00176194512229875,"SDR16C5"
"chr5",42811850,42812742,893,7,2.32801826243055e-07,6.10201982001032e-07,-0.008377994437253,-0.0062047095740923,"SELENOP"
"chr11",45845934,45847498,1565,14,2.35523228815519e-07,0.000340318320652015,0.00758648586825307,0.00211086326829665,"CRY2"
"chr11",129373561,129376093,2533,16,2.47031748321338e-07,2.06215931791708e-07,0.00644769759071062,0.00182021094875197,"BARX2"
"chr2",215830557,215831945,1389,4,2.56231973562972e-07,5.54746142893597e-07,-0.00917665693602124,-0.00781632903104066,"LINC00607"
"chr15",76335721,76337430,1710,13,2.61835112181658e-07,9.07423643062054e-05,0.00531750579923425,0.00236759090994469,"ISL2"
"chr6",34145516,34146607,1092,12,2.69612581626519e-07,2.5135962724754e-06,0.00782438803945984,0.00349983087374361,"GRM4"
"chr1",98044626,98046352,1727,12,2.79086209322377e-07,0.000192402531000254,-0.0093728660064642,0.000153269049641985,"MIR137HG, MIR2682, MIR137"
"chr5",6581661,6582990,1330,8,2.81399563024887e-07,5.8024735168847e-06,-0.00612647336757464,-0.00425068259460857,"LINC01018"
"chr12",8662099,8663432,1334,8,2.88923545625049e-07,8.29643800999779e-06,-0.00942671860307677,-0.00501668214612246,"MFAP5"
"chr15",80403419,80404187,769,9,2.89955219702755e-07,0.00171168827794913,0.0068359161606739,0.0033265532783662,"AC016705.2"
"chr11",27470831,27471983,1153,5,2.92214292369431e-07,0.000148331258315424,-0.0066531731494632,-0.00395419167277745,"LGR4-AS1, LGR4"
"chr20",13219140,13219422,283,2,2.97446144541362e-07,0.00159285729818594,0.00751448820894898,0.00493024006148387,""
"chr4",95524679,95525026,348,4,3.03438775927807e-07,3.4240336501385e-06,-0.00928525082342328,-0.00597738692174148,"UNC5C"
"chr11",94304312,94305653,1342,6,3.04811260667015e-07,1.39293239185047e-06,-0.00910709550687373,-0.00620695879048718,"IZUMO1R"
"chr8",143958936,143959575,640,5,3.09017235902041e-07,3.09079285707213e-06,-0.0080836127831688,-0.00693194750653917,"PLEC"
"chr1",58854652,58855410,759,3,3.13796257975667e-07,4.34580024166825e-05,-0.00910941794102184,-0.00637288585731506,"LINC01135"
"chr12",57521593,57521853,261,5,3.22594661820217e-07,2.75142754768346e-06,0.0106046837496496,0.00830496003343362,"MBD6, DDIT3"
"chr3",69200125,69201734,1610,8,3.29400910551159e-07,1.18579404976465e-05,-0.00871064697387614,-0.00511794092202518,"FRMD4B"
"chr1",200042145,200043398,1254,16,3.42155453036219e-07,5.0461688031272e-05,0.00730145296114312,0.00394794500575869,"NR5A2"
"chr6",151689346,151690531,1186,9,3.42342865295999e-07,1.63324082796911e-06,-0.00699640693588174,-0.00446972184590558,"ESR1"
"chr11",67077439,67078807,1369,5,3.48360649212036e-07,0.000108455804957816,-0.00893139078759592,-0.00461198184179468,""
"chr5",72507392,72508111,720,6,3.62236618846897e-07,9.36239202005598e-06,-0.007503655756389,-0.00505550274786624,"ZNF366"
"chr5",181059155,181060371,1217,6,3.72482763234818e-07,6.48735415810787e-05,0.00886637562980708,0.0060782947822937,"BTNL9"
"chr9",16624283,16624544,262,3,3.77760692441257e-07,1.02443674758566e-05,-0.00902965020901639,-0.00612507898230917,"BNC2"
